id,Exited
165588,0.45087743
165589,0.0805647
165590,0.506634
165591,0.65307456
165592,0.011287175
165593,0.003909322
165594,0.02487847
165595,0.12778057
165596,0.024290554
165597,0.014119121
165598,0.11912006
165599,0.19359201
165600,0.012633232
165601,0.014876503
165602,0.045287747
165603,0.5509464
165604,0.007434655
165605,0.04091143
165606,0.052349057
165607,0.3752074
165608,0.17911837
165609,0.18255581
165610,0.1457923
165611,0.059916705
165612,0.027223751
165613,0.3506406
165614,0.24572949
165615,0.5564932
165616,0.06654727
165617,0.11724655
165618,0.5850565
165619,0.8088253
165620,0.08093979
165621,0.019741567
165622,0.020645479
165623,0.005792563
165624,0.019155167
165625,0.23987012
165626,0.02140603
165627,0.12823606
165628,0.016082074
165629,0.64157915
165630,0.09926892
165631,0.013846493
165632,0.07470619
165633,0.015549748
165634,0.014734545
165635,0.07055455
165636,0.039086726
165637,0.03816146
165638,0.048073955
165639,0.03990183
165640,0.5545706
165641,0.018881144
165642,0.019973421
165643,0.2330308
165644,0.004780918
165645,0.11654033
165646,0.01043005
165647,0.009601428
165648,0.79040504
165649,0.008508825
165650,0.6469646
165651,0.02998864
165652,0.053911578
165653,0.08539101
165654,0.012184131
165655,0.023898939
165656,0.25988886
165657,0.60695004
165658,0.11233667
165659,0.8835012
165660,0.0329212
165661,0.9219148
165662,0.7019957
165663,0.069659255
165664,0.061164554
165665,0.023101028
165666,0.27138028
165667,0.69403136
165668,0.019782057
165669,0.34418586
165670,0.013194586
165671,0.009181496
165672,0.06524181
165673,0.8926786
165674,0.48353806
165675,0.07050189
165676,0.3861989
165677,0.025741097
165678,0.41719434
165679,0.016080106
165680,0.012218251
165681,0.12480941
165682,0.011153634
165683,0.059592377
165684,0.16412415
165685,0.04619956
165686,0.022367347
165687,0.047712803
165688,0.82990175
165689,0.014693649
165690,0.12054485
165691,0.007365924
165692,0.23034576
165693,0.012264908
165694,0.022418668
165695,0.010574355
165696,0.13930275
165697,0.015639435
165698,0.05068423
165699,0.07854288
165700,0.073962376
165701,0.4449711
165702,0.034587126
165703,0.25727293
165704,0.011688608
165705,0.026803441
165706,0.13173135
165707,0.054734983
165708,0.21966994
165709,0.041631863
165710,0.2600855
165711,0.017832354
165712,0.008833583
165713,0.022467973
165714,0.45530072
165715,0.021942582
165716,0.70395064
165717,0.9544126
165718,0.28987172
165719,0.012491217
165720,0.06286364
165721,0.34375986
165722,0.11982184
165723,0.07930459
165724,0.6575477
165725,0.01193151
165726,0.5894911
165727,0.055433165
165728,0.025792567
165729,0.5911013
165730,0.019299448
165731,0.15668409
165732,0.33412895
165733,0.019286487
165734,0.089918576
165735,0.016503453
165736,0.10173235
165737,0.7565921
165738,0.023528196
165739,0.3892724
165740,0.422014
165741,0.066558875
165742,0.12094998
165743,0.04329387
165744,0.01873503
165745,0.15459472
165746,0.56209713
165747,0.010638594
165748,0.7140837
165749,0.17142619
165750,0.04763809
165751,0.27565253
165752,0.033264823
165753,0.13122047
165754,0.20255704
165755,0.06952687
165756,0.39834794
165757,0.025522966
165758,0.11283204
165759,0.16913477
165760,0.1251022
165761,0.83197075
165762,0.7773149
165763,0.20819554
165764,0.07787077
165765,0.6102871
165766,0.052583806
165767,0.07414191
165768,0.3332013
165769,0.06294393
165770,0.33830518
165771,0.14557622
165772,0.014716696
165773,0.011197511
165774,0.027876634
165775,0.018788557
165776,0.23976651
165777,0.16147074
165778,0.04809471
165779,0.042317335
165780,0.8004574
165781,0.254493
165782,0.04594757
165783,0.8242819
165784,0.74286556
165785,0.09760597
165786,0.037343957
165787,0.008526386
165788,0.1299925
165789,0.090742566
165790,0.6850662
165791,0.035957742
165792,0.044059694
165793,0.058319476
165794,0.01767401
165795,0.120168604
165796,0.062603466
165797,0.014799829
165798,0.15763043
165799,0.084525794
165800,0.08561643
165801,0.5500696
165802,0.013251304
165803,0.07198209
165804,0.16631562
165805,0.8996882
165806,0.005667814
165807,0.008636924
165808,0.8311054
165809,0.091395885
165810,0.06970256
165811,0.03144102
165812,0.91062754
165813,0.26570028
165814,0.028560678
165815,0.031755324
165816,0.017739067
165817,0.00614529
165818,0.18849128
165819,0.92273504
165820,0.08334785
165821,0.2971246
165822,0.024871815
165823,0.007949512
165824,0.06298386
165825,0.08835057
165826,0.029777076
165827,0.8583281
165828,0.005327193
165829,0.35524374
165830,0.25053173
165831,0.039479945
165832,0.017883914
165833,0.03272357
165834,0.04825929
165835,0.121641666
165836,0.021696493
165837,0.07658504
165838,0.016276445
165839,0.077102564
165840,0.12300649
165841,0.018394303
165842,0.033912044
165843,0.10215073
165844,0.09910774
165845,0.090056315
165846,0.0195041
165847,0.010690196
165848,0.015055627
165849,0.41373068
165850,0.064094104
165851,0.05013343
165852,0.29656506
165853,0.007322189
165854,0.0847467
165855,0.035285864
165856,0.013074494
165857,0.10151646
165858,0.10088611
165859,0.006186496
165860,0.00697792
165861,0.1163652
165862,0.00619624
165863,0.009273142
165864,0.09645232
165865,0.13234949
165866,0.043757595
165867,0.7104237
165868,0.027060067
165869,0.014729941
165870,0.7207138
165871,0.5491213
165872,0.1217312
165873,0.00903793
165874,0.015817314
165875,0.5524633
165876,0.30803102
165877,0.28681156
165878,0.02250023
165879,0.007345055
165880,0.17789371
165881,0.9360515
165882,0.36826333
165883,0.011137284
165884,0.5372986
165885,0.5141395
165886,0.006106215
165887,0.77234954
165888,0.6424548
165889,0.008845311
165890,0.31908956
165891,0.079892516
165892,0.020325335
165893,0.53219247
165894,0.037094317
165895,0.029353837
165896,0.6823722
165897,0.040805373
165898,0.01769384
165899,0.11900931
165900,0.025283428
165901,0.055494566
165902,0.1286431
165903,0.098970056
165904,0.01467491
165905,0.13602343
165906,0.07566234
165907,0.043854285
165908,0.19570014
165909,0.040898357
165910,0.13432562
165911,0.013398049
165912,0.3065132
165913,0.042145092
165914,0.38932174
165915,0.12636845
165916,0.16616012
165917,0.033902537
165918,0.54319
165919,0.029028364
165920,0.9730382
165921,0.089028016
165922,0.0533616
165923,0.4567073
165924,0.016391028
165925,0.10475539
165926,0.10693794
165927,0.008121774
165928,0.40679872
165929,0.04692804
165930,0.7911542
165931,0.08201263
165932,0.7675296
165933,0.06010791
165934,0.07390949
165935,0.03130372
165936,0.088285305
165937,0.013972649
165938,0.7403291
165939,0.4357935
165940,0.88967776
165941,0.05678836
165942,0.006240189
165943,0.27487028
165944,0.22587147
165945,0.062433925
165946,0.4155639
165947,0.008145297
165948,0.04474573
165949,0.018840792
165950,0.127056
165951,0.44479388
165952,0.40102094
165953,0.053537138
165954,0.722407
165955,0.07587492
165956,0.64147294
165957,0.009826678
165958,0.01751654
165959,0.022963816
165960,0.035237916
165961,0.04380766
165962,0.91519433
165963,0.41288298
165964,0.00475669
165965,0.009376854
165966,0.82825124
165967,0.008415552
165968,0.82841825
165969,0.14743246
165970,0.34123725
165971,0.81944424
165972,0.7344933
165973,0.11982668
165974,0.03886969
165975,0.76346856
165976,0.026511295
165977,0.08320269
165978,0.51196235
165979,0.14249085
165980,0.025415726
165981,0.11800326
165982,0.07740085
165983,0.032621473
165984,0.17029193
165985,0.06601192
165986,0.03815286
165987,0.056591153
165988,0.36625385
165989,0.04802806
165990,0.032539174
165991,0.5987209
165992,0.06425013
165993,0.075275436
165994,0.13694738
165995,0.10705959
165996,0.09057006
165997,0.58094776
165998,0.0748166
165999,0.01966964
166000,0.053677313
166001,0.04864951
166002,0.077064045
166003,0.03861647
166004,0.07042109
166005,0.03606212
166006,0.032735582
166007,0.030242369
166008,0.006328095
166009,0.49570075
166010,0.9072784
166011,0.043073352
166012,0.009874484
166013,0.10614902
166014,0.0912891
166015,0.056356613
166016,0.42215917
166017,0.0432283
166018,0.15123759
166019,0.021698603
166020,0.006463974
166021,0.08640654
166022,0.028894385
166023,0.01719599
166024,0.4297853
166025,0.06909721
166026,0.053546246
166027,0.013988183
166028,0.87491864
166029,0.055032942
166030,0.006879404
166031,0.49819687
166032,0.061716635
166033,0.020001272
166034,0.014722782
166035,0.628232
166036,0.9242011
166037,0.29020527
166038,0.011774574
166039,0.011068809
166040,0.8315434
166041,0.017290702
166042,0.011414207
166043,0.08640433
166044,0.014552939
166045,0.084574856
166046,0.37062976
166047,0.019714419
166048,0.026724428
166049,0.29557946
166050,0.3626607
166051,0.023182143
166052,0.3937798
166053,0.34987345
166054,0.02361643
166055,0.7011497
166056,0.026650093
166057,0.007391593
166058,0.7642304
166059,0.94372964
166060,0.08766167
166061,0.3880512
166062,0.41972858
166063,0.8770659
166064,0.06477427
166065,0.22445959
166066,0.010716882
166067,0.36636364
166068,0.0857075
166069,0.13698596
166070,0.86513335
166071,0.004347141
166072,0.17939308
166073,0.17774646
166074,0.12805682
166075,0.18334931
166076,0.16415429
166077,0.03086342
166078,0.3405274
166079,0.1088692
166080,0.15536995
166081,0.05908388
166082,0.31884
166083,0.30444002
166084,0.075176306
166085,0.0871267
166086,0.06381584
166087,0.10264494
166088,0.15643592
166089,0.029629909
166090,0.14204045
166091,0.14126275
166092,0.9284694
166093,0.23540664
166094,0.9187588
166095,0.0165108
166096,0.22228624
166097,0.25219926
166098,0.2377632
166099,0.63901955
166100,0.1228495
166101,0.020623358
166102,0.013711101
166103,0.011917942
166104,0.1380408
166105,0.056311302
166106,0.6588018
166107,0.24499737
166108,0.7648078
166109,0.16694534
166110,0.042252894
166111,0.016028373
166112,0.03283078
166113,0.079371706
166114,0.17095572
166115,0.02463169
166116,0.13689284
166117,0.025991915
166118,0.044993825
166119,0.012429925
166120,0.008393659
166121,0.038676865
166122,0.030649405
166123,0.003743999
166124,0.025514588
166125,0.28762802
166126,0.057350617
166127,0.025652722
166128,0.015209876
166129,0.9287265
166130,0.66003853
166131,0.27128613
166132,0.06986624
166133,0.068274796
166134,0.18125361
166135,0.37822908
166136,0.015582725
166137,0.5682887
166138,0.059301622
166139,0.20542228
166140,0.40879574
166141,0.011406628
166142,0.020517562
166143,0.24313447
166144,0.281967
166145,0.00568361
166146,0.013296134
166147,0.6215621
166148,0.16652688
166149,0.00926917
166150,0.0632175
166151,0.48558393
166152,0.06717266
166153,0.094744794
166154,0.029720645
166155,0.34101877
166156,0.028981883
166157,0.312026
166158,0.1636441
166159,0.4856847
166160,0.012744696
166161,0.026263712
166162,0.47799742
166163,0.010099016
166164,0.13193917
166165,0.055398818
166166,0.025532123
166167,0.051078703
166168,0.31035307
166169,0.022116564
166170,0.47020155
166171,0.032866575
166172,0.5639817
166173,0.11776424
166174,0.037710622
166175,0.023706025
166176,0.005396781
166177,0.47857195
166178,0.19913526
166179,0.05234816
166180,0.07310315
166181,0.06364352
166182,0.5299273
166183,0.72450846
166184,0.035282426
166185,0.018857893
166186,0.14253433
166187,0.353007
166188,0.22702251
166189,0.024949357
166190,0.039980676
166191,0.38323984
166192,0.15651317
166193,0.10943936
166194,0.050882455
166195,0.7286279
166196,0.13505442
166197,0.85306174
166198,0.08960069
166199,0.048345514
166200,0.015771803
166201,0.8479293
166202,0.06612147
166203,0.013711443
166204,0.499479
166205,0.6472218
166206,0.73395336
166207,0.49839467
166208,0.55652064
166209,0.017358022
166210,0.00822872
166211,0.019072218
166212,0.100391656
166213,0.040240917
166214,0.21371642
166215,0.04195118
166216,0.033359237
166217,0.004820467
166218,0.8365431
166219,0.0825337
166220,0.3910754
166221,0.5601523
166222,0.5041391
166223,0.04091903
166224,0.14069611
166225,0.21941873
166226,0.025312422
166227,0.07077378
166228,0.8993716
166229,0.017467787
166230,0.022368409
166231,0.0711504
166232,0.030367607
166233,0.029780347
166234,0.01824029
166235,0.023166772
166236,0.013916474
166237,0.70842814
166238,0.91654485
166239,0.018637847
166240,0.014130475
166241,0.019021867
166242,0.061951984
166243,0.03795639
166244,0.186387
166245,0.021641323
166246,0.010028273
166247,0.21410403
166248,0.061959144
166249,0.048306383
166250,0.007333546
166251,0.24999666
166252,0.029401677
166253,0.59155655
166254,0.00871786
166255,0.008598959
166256,0.13880488
166257,0.9520589
166258,0.01562135
166259,0.83481306
166260,0.00803062
166261,0.8401121
166262,0.032204784
166263,0.93026674
166264,0.025091654
166265,0.103051774
166266,0.005296325
166267,0.08293988
166268,0.12010192
166269,0.094804175
166270,0.09114874
166271,0.016853208
166272,0.005723155
166273,0.18370086
166274,0.009434427
166275,0.016280875
166276,0.17115729
166277,0.20567524
166278,0.009478597
166279,0.05681969
166280,0.038393967
166281,0.1542354
166282,0.08623685
166283,0.06541698
166284,0.068210684
166285,0.10086236
166286,0.28165996
166287,0.15885589
166288,0.022630772
166289,0.053790577
166290,0.513326
166291,0.012027347
166292,0.01015521
166293,0.45417526
166294,0.06925802
166295,0.16105784
166296,0.15380517
166297,0.10172341
166298,0.06659946
166299,0.7553215
166300,0.0695096
166301,0.048846424
166302,0.11018331
166303,0.083358206
166304,0.27815616
166305,0.05023056
166306,0.20452131
166307,0.00594678
166308,0.8453669
166309,0.13001761
166310,0.43361208
166311,0.8635129
166312,0.14334251
166313,0.081097804
166314,0.088020846
166315,0.024623375
166316,0.18874273
166317,0.07871865
166318,0.06129053
166319,0.01117478
166320,0.23044193
166321,0.0891653
166322,0.8593971
166323,0.16651395
166324,0.55076224
166325,0.1871264
166326,0.32287547
166327,0.013374099
166328,0.09288908
166329,0.10872285
166330,0.14051072
166331,0.6626121
166332,0.044447046
166333,0.50514823
166334,0.1806944
166335,0.09827118
166336,0.009937498
166337,0.29635802
166338,0.024926858
166339,0.9091572
166340,0.005917292
166341,0.018367471
166342,0.21305025
166343,0.038350426
166344,0.023605213
166345,0.036065944
166346,0.85804904
166347,0.89800894
166348,0.8441629
166349,0.06511943
166350,0.013404082
166351,0.013782447
166352,0.56266636
166353,0.1528611
166354,0.19109403
166355,0.17684175
166356,0.18599255
166357,0.10018331
166358,0.23162523
166359,0.0757334
166360,0.09701516
166361,0.03992915
166362,0.7783258
166363,0.71163917
166364,0.012207133
166365,0.111898646
166366,0.022097971
166367,0.5056313
166368,0.10226598
166369,0.09443434
166370,0.4482434
166371,0.3510717
166372,0.13717952
166373,0.50147486
166374,0.08412259
166375,0.015083271
166376,0.93873847
166377,0.6884017
166378,0.074040554
166379,0.10170399
166380,0.7406206
166381,0.012894022
166382,0.23530203
166383,0.018910803
166384,0.027455196
166385,0.476691
166386,0.14120753
166387,0.020579197
166388,0.016822934
166389,0.32497942
166390,0.046504915
166391,0.037366197
166392,0.1315767
166393,0.054178115
166394,0.53488725
166395,0.011529014
166396,0.02889272
166397,0.42001078
166398,0.6312537
166399,0.33652475
166400,0.010005476
166401,0.010485425
166402,0.01580559
166403,0.403307
166404,0.64278215
166405,0.036960427
166406,0.09878163
166407,0.13955642
166408,0.022552487
166409,0.008504107
166410,0.03352015
166411,0.078345
166412,0.2313496
166413,0.034458127
166414,0.35365316
166415,0.407039
166416,0.030471897
166417,0.0485468
166418,0.13510287
166419,0.01758554
166420,0.9667955
166421,0.01924289
166422,0.45806733
166423,0.07252706
166424,0.5826755
166425,0.006869771
166426,0.06963743
166427,0.2651189
166428,0.15250449
166429,0.021559125
166430,0.87806094
166431,0.00717973
166432,0.05746011
166433,0.12973206
166434,0.13541694
166435,0.048419163
166436,0.14964834
166437,0.9196086
166438,0.7730405
166439,0.045613762
166440,0.054956492
166441,0.014806072
166442,0.006200796
166443,0.015441521
166444,0.674329
166445,0.10434398
166446,0.023463154
166447,0.054473992
166448,0.009794905
166449,0.014522293
166450,0.6950833
166451,0.8912806
166452,0.08975645
166453,0.028316706
166454,0.17613527
166455,0.032547563
166456,0.012044329
166457,0.90605474
166458,0.012808522
166459,0.34719774
166460,0.07276558
166461,0.097462796
166462,0.036704812
166463,0.69696325
166464,0.6027404
166465,0.059960216
166466,0.057421245
166467,0.579655
166468,0.016321285
166469,0.008699385
166470,0.3975913
166471,0.006687109
166472,0.53157675
166473,0.013725604
166474,0.08758906
166475,0.2690571
166476,0.020661019
166477,0.027487434
166478,0.021693736
166479,0.014694326
166480,0.05026634
166481,0.75304085
166482,0.2415546
166483,0.87889576
166484,0.66184664
166485,0.72114754
166486,0.09320498
166487,0.004802361
166488,0.01962384
166489,0.025960172
166490,0.9079021
166491,0.013554815
166492,0.40047026
166493,0.03675465
166494,0.011491422
166495,0.09753798
166496,0.22037904
166497,0.6088176
166498,0.02987996
166499,0.03612357
166500,0.029608242
166501,0.044863492
166502,0.75513065
166503,0.023121322
166504,0.093077965
166505,0.06490365
166506,0.012727374
166507,0.010562826
166508,0.804432
166509,0.6041184
166510,0.2875718
166511,0.004381611
166512,0.1917625
166513,0.033198982
166514,0.6686887
166515,0.1524028
166516,0.16096108
166517,0.647201
166518,0.007027044
166519,0.007413674
166520,0.09705412
166521,0.00756613
166522,0.04220919
166523,0.48466662
166524,0.69884384
166525,0.007546627
166526,0.007255417
166527,0.117591724
166528,0.11646934
166529,0.07808247
166530,0.0080038
166531,0.08481781
166532,0.026089305
166533,0.16991617
166534,0.04592846
166535,0.6240706
166536,0.01585998
166537,0.027084012
166538,0.008179832
166539,0.031699803
166540,0.022903096
166541,0.026256897
166542,0.7631596
166543,0.068125315
166544,0.090012096
166545,0.011864911
166546,0.28273737
166547,0.21310967
166548,0.6084101
166549,0.36645532
166550,0.15241617
166551,0.010295981
166552,0.36415768
166553,0.014489288
166554,0.2726607
166555,0.10110032
166556,0.021494618
166557,0.05619847
166558,0.9323685
166559,0.012836982
166560,0.23007686
166561,0.15612
166562,0.1122725
166563,0.27611515
166564,0.29873776
166565,0.2315455
166566,0.08207255
166567,0.008973548
166568,0.018287454
166569,0.45328137
166570,0.10248835
166571,0.029920237
166572,0.010507171
166573,0.30162433
166574,0.014298807
166575,0.89687085
166576,0.022595465
166577,0.01872826
166578,0.019970167
166579,0.07646807
166580,0.17530887
166581,0.028280994
166582,0.01825386
166583,0.047172215
166584,0.08663209
166585,0.012387343
166586,0.14056173
166587,0.031891324
166588,0.69156766
166589,0.26849136
166590,0.028047329
